List_price,Address,City,State,Beds,Baths,Living_sqft,Property_Type,Year_Built,Price_Sq_Ft_,Drought_Score,Neighbourhood_Homes,Groceries_stores,Services,Emergency,Shopping,Food_and_Drink,Competitive_Score,has_supercenter,has_major_indian_grocery,has_major_entertainment,has_indian_restaurant,has_chinese_restaurant,has_mexican_restaurant,has_boba,has_starbucks,property_url,has_mall,Zipcode,No_of_Schools,Average_rating,County,Walk_score_cat
1100000.0,43674 ELLSWORTH St #2,FREMONT,CA,2.0,2.0,1068.0,Condo,1994.0,1030.0,66.0,1.0,3,64,6,14,28,92.0,1,0,1,0,1,1,1,1,https://www.redfin.com//CA/Fremont/43674-Ellsworth-St-94539/unit-2/home/1697557,1,94539,3.0,8.666666666666666,Alameda,Somewhat Walkable
2388000.0,44936 Winding Ln,FREMONT,CA,5.0,3.0,2580.0,Single,1962.0,926.0,66.0,3.0,8,41,1,14,62,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/44936-Winding-Ln-94539/home/957815,1,94539,3.0,8.666666666666666,Alameda,Car Dependent
3399900.0,21782 Lindy Ln,CUPERTINO,CA,4.0,2.0,2354.0,Single,1971.0,1444.0,66.0,4.0,10,80,2,12,69,93.0,1,1,1,1,1,1,1,0,https://www.redfin.com//CA/Cupertino/21782-Lindy-Ln-95014/home/1579111,0,95014,3.0,9.333333333333334,Santa Clara,Car Dependent
899000.0,6973 Chantel Ct,SAN JOSE,CA,2.0,2.5,1051.0,Condo,1987.0,855.0,66.0,4.0,8,75,2,18,67,92.0,1,1,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/6973-Chantel-Ct-95129/home/1740407,0,95129,3.0,9.333333333333334,Santa Clara,Somewhat Walkable
2388000.0,10481 N Stelling Rd,CUPERTINO,CA,2.0,1.0,1191.0,Single,1950.0,2005.0,66.0,1.0,12,80,5,11,65,93.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Cupertino/10481-N-Stelling-Rd-95014/home/1752807,0,95014,3.0,9.333333333333334,Santa Clara,Somewhat Walkable
3647000.0,10816 Linda Vista Dr,CUPERTINO,CA,5.0,3.0,2736.0,Single,1968.0,1333.0,66.0,9.0,13,91,5,13,63,93.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Cupertino/10816-Linda-Vista-Dr-95014/home/1683912,1,95014,3.0,9.333333333333334,Santa Clara,Car Dependent
2988000.0,21426 Rumford Dr,CUPERTINO,CA,4.0,2.5,2146.0,Single,1968.0,1392.0,66.0,1.0,12,84,5,12,65,93.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Cupertino/21426-Rumford-Dr-95014/home/774226,0,95014,3.0,9.333333333333334,Santa Clara,Car Dependent
999888.0,19999 Stevens Creek Blvd #207,CUPERTINO,CA,2.0,2.0,1192.0,Condo,2003.0,839.0,66.0,3.0,6,66,1,6,80,92.0,0,0,0,1,1,1,1,1,https://www.redfin.com//CA/Cupertino/19999-Stevens-Creek-Blvd-95014/unit-207/home/1547828,0,95014,3.0,9.333333333333334,Santa Clara,Very Walkable
3388000.0,10366 Heney Creek Pl,CUPERTINO,CA,4.0,3.0,3284.0,Single,1979.0,1032.0,66.0,9.0,11,87,1,11,46,93.0,1,1,1,1,1,1,1,1,https://www.redfin.com//CA/Cupertino/10366-Heney-Creek-Pl-95014/home/861003,1,95014,3.0,9.333333333333334,Santa Clara,Car Dependent
2888000.0,7565 Tiptoe Ln,CUPERTINO,CA,5.0,3.0,2057.0,Single,1960.0,1404.0,66.0,5.0,11,81,2,15,73,93.0,1,1,1,1,1,1,1,1,https://www.redfin.com//CA/Cupertino/7565-Tiptoe-Ln-95014/home/712562,0,95014,3.0,9.333333333333334,Santa Clara,Somewhat Walkable
2198000.0,943 Brookgrove Ln,CUPERTINO,CA,4.0,2.0,1432.0,Single,1960.0,1535.0,66.0,9.0,7,70,1,19,91,92.0,1,0,0,1,1,0,1,1,https://www.redfin.com//CA/Cupertino/943-Brookgrove-Ln-95014/home/1065812,1,95014,3.0,9.333333333333334,Santa Clara,Somewhat Walkable
2898000.0,22286 S De Anza Cir,CUPERTINO,CA,4.0,2.5,2429.0,Single,1967.0,1193.0,66.0,9.0,13,85,6,14,61,93.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/CUPERTINO/22286-S-DE-ANZA-CIR-95014/home/781003,1,95014,3.0,9.333333333333334,Santa Clara,Car Dependent
4195000.0,10288 Richwood Dr,CUPERTINO,CA,5.0,4.0,2770.0,Single,2005.0,1514.0,66.0,9.0,6,64,1,9,90,93.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Cupertino/10288-Richwood-Dr-95014/home/625344,0,95014,3.0,9.333333333333334,Santa Clara,Somewhat Walkable
2848000.0,7503 Fallenleaf Ln,CUPERTINO,CA,3.0,2.5,1973.0,Single,1960.0,1443.0,66.0,5.0,11,86,2,16,69,93.0,1,1,1,1,1,1,1,1,https://www.redfin.com//CA/Cupertino/7503-Fallenleaf-Ln-95014/home/1097496,0,95014,3.0,9.333333333333334,Santa Clara,Somewhat Walkable
2100000.0,20082 Forest Ave,CUPERTINO,CA,3.0,2.0,1187.0,Single,1953.0,1769.0,66.0,9.0,9,64,1,8,74,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Cupertino/20082-Forest-Ave-95014/home/763166,0,95014,3.0,9.333333333333334,Santa Clara,Very Walkable
1268000.0,10803 Northoak Sq,CUPERTINO,CA,2.0,2.0,1060.0,Condo,1973.0,1196.0,66.0,3.0,9,75,1,15,78,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Cupertino/10803-Northoak-Sq-95014/home/1486940,0,95014,3.0,9.333333333333334,Santa Clara,Car Dependent
2900000.0,10301 Stonydale Dr,CUPERTINO,CA,4.0,2.5,2282.0,Single,1965.0,1271.0,66.0,1.0,11,79,1,12,52,93.0,1,1,1,1,1,1,1,1,https://www.redfin.com//CA/Cupertino/10301-Stonydale-Dr-95014/home/774684,1,95014,3.0,9.333333333333334,Santa Clara,Car Dependent
4350000.0,22365 Regnart Rd,CUPERTINO,CA,4.0,3.5,3813.0,Single,1981.0,1141.0,66.0,4.0,6,75,2,12,62,93.0,0,1,1,1,1,0,1,0,https://www.redfin.com//CA/Cupertino/22365-Regnart-Rd-95014/home/788161,0,95014,3.0,9.333333333333334,Santa Clara,Car Dependent
3695000.0,10270 Sterling Blvd,CUPERTINO,CA,4.0,4.0,2364.0,Single,2022.0,1563.0,66.0,9.0,8,85,3,18,74,92.0,1,0,0,1,1,0,1,1,https://www.redfin.com//CA/Cupertino/10270-Sterling-Blvd-95014/home/784829,1,95014,3.0,9.333333333333334,Santa Clara,Car Dependent
3950000.0,15681 Montebello Rd,CUPERTINO,CA,4.0,4.5,5400.0,Single,1980.0,731.0,71.0,24.0,13,72,1,13,41,94.0,1,1,1,1,1,0,0,1,https://www.redfin.com//CA/Cupertino/15681-Montebello-Rd-95014/home/11893969,1,95014,3.0,9.333333333333334,Santa Clara,Car Dependent
3900000.0,915 Saint Joseph Ave,LOS ALTOS,CA,4.0,2.5,2733.0,Single,1941.0,1427.0,71.0,2.0,9,71,9,12,21,92.0,1,0,1,0,1,0,0,1,https://www.redfin.com//CA/Los-Altos/915-St-Joseph-Ave-94024/home/1364924,1,94024,3.0,8.666666666666666,Santa Clara,Car Dependent
2788000.0,10395 Judy Ave,CUPERTINO,CA,3.0,2.0,1323.0,Single,1949.0,2107.0,71.0,9.0,7,83,2,18,87,92.0,1,0,0,1,1,0,1,1,https://www.redfin.com//CA/Cupertino/10395-Judy-Ave-95014/home/1294078,1,95014,3.0,8.666666666666666,Santa Clara,Somewhat Walkable
3288000.0,13360 Montebello Rd,CUPERTINO,CA,5.0,4.0,3196.0,Single,1983.0,1029.0,71.0,24.0,10,62,1,17,55,94.0,1,1,1,0,1,0,1,1,https://www.redfin.com//CA/Cupertino/13360-Montebello-Rd-95014/home/551243,1,95014,3.0,8.666666666666666,Santa Clara,Car Dependent
4098000.0,10618 Gascoigne Dr,CUPERTINO,CA,6.0,4.0,2653.0,Single,2022.0,1545.0,71.0,9.0,8,83,2,16,79,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Cupertino/10618-Gascoigne-Dr-95014/home/1214480,1,95014,3.0,8.666666666666666,Santa Clara,Car Dependent
818000.0,10251 Nile Dr,CUPERTINO,CA,1.0,1.0,884.0,Condo,1985.0,925.0,71.0,3.0,9,70,1,13,68,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Cupertino/10251-Nile-Dr-95014/home/789941,0,95014,3.0,8.0,Santa Clara,Very Walkable
799888.0,17950 Stevens Canyon Rd,CUPERTINO,CA,2.0,1.0,850.0,Single,1920.0,941.0,65.0,24.0,10,63,13,10,39,94.0,1,1,1,0,1,0,0,1,https://www.redfin.com//CA/Cupertino/17950-Stevens-Canyon-Rd-95014/home/786334,1,95014,3.0,8.666666666666666,Santa Clara,Car Dependent
2395000.0,11041 Stevens Canyon Rd,CUPERTINO,CA,2.0,1.0,900.0,Single,1940.0,2661.0,66.0,1.0,12,82,7,15,59,93.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Cupertino/11041-Stevens-Canyon-Rd-95014/home/12343865,1,95014,3.0,8.666666666666666,Santa Clara,Car Dependent
3488000.0,18771 #4 Homestead Rd,SUNNYVALE,CA,4.0,3.5,3075.0,Single,2020.0,1134.0,66.0,9.0,8,87,1,14,79,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Sunnyvale/18771-4-Homestead-Rd-94087/home/174017849,1,94087,3.0,8.666666666666666,Santa Clara,Somewhat Walkable
3399900.0,21782 Lindy Ln,CUPERTINO,CA,4.0,2.0,2354.0,Single,1971.0,1444.0,66.0,4.0,10,80,2,12,69,93.0,1,1,1,1,1,1,1,0,https://www.redfin.com//CA/Cupertino/21782-Lindy-Ln-95014/home/1579111,0,95014,3.0,8.0,Santa Clara,Car Dependent
899000.0,6973 Chantel Ct,SAN JOSE,CA,2.0,2.5,1051.0,Condo,1987.0,855.0,66.0,4.0,8,75,2,18,67,92.0,1,1,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/6973-Chantel-Ct-95129/home/1740407,0,95129,3.0,8.0,Santa Clara,Somewhat Walkable
1950000.0,22855 Poplar Grove Sq,CUPERTINO,CA,3.0,2.5,1785.0,Townhouse,1973.0,1092.0,66.0,2.0,10,83,1,11,45,93.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Cupertino/22855-Poplar-Grove-Sq-95014/home/1500023,1,95014,3.0,8.666666666666666,Santa Clara,Car Dependent
2388000.0,10481 N Stelling Rd,CUPERTINO,CA,2.0,1.0,1191.0,Single,1950.0,2005.0,66.0,1.0,12,80,5,11,65,93.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Cupertino/10481-N-Stelling-Rd-95014/home/1752807,0,95014,3.0,8.666666666666666,Santa Clara,Somewhat Walkable
3647000.0,10816 Linda Vista Dr,CUPERTINO,CA,5.0,3.0,2736.0,Single,1968.0,1333.0,66.0,9.0,13,91,5,13,63,93.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Cupertino/10816-Linda-Vista-Dr-95014/home/1683912,1,95014,3.0,8.666666666666666,Santa Clara,Car Dependent
2988000.0,21426 Rumford Dr,CUPERTINO,CA,4.0,2.5,2146.0,Single,1968.0,1392.0,66.0,1.0,12,84,5,12,65,93.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Cupertino/21426-Rumford-Dr-95014/home/774226,0,95014,3.0,8.0,Santa Clara,Car Dependent
1698000.0,20638 Gardenside Cir,CUPERTINO,CA,3.0,2.5,1740.0,Townhouse,1994.0,976.0,66.0,1.0,7,77,2,14,67,93.0,1,1,0,1,1,1,1,1,https://www.redfin.com//CA/Cupertino/20638-Gardenside-Cir-95014/home/786802,0,95014,3.0,8.0,Santa Clara,Car Dependent
999888.0,19999 Stevens Creek Blvd #207,CUPERTINO,CA,2.0,2.0,1192.0,Condo,2003.0,839.0,66.0,3.0,6,66,1,6,80,92.0,0,0,0,1,1,1,1,1,https://www.redfin.com//CA/Cupertino/19999-Stevens-Creek-Blvd-95014/unit-207/home/1547828,0,95014,3.0,8.0,Santa Clara,Very Walkable
1898000.0,10697 Par Three Dr,CUPERTINO,CA,3.0,2.0,1812.0,Townhouse,1975.0,1047.0,66.0,1.0,14,91,5,14,56,93.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Cupertino/10697-Par-3-Dr-95014/home/1726175,1,95014,3.0,8.0,Santa Clara,Car Dependent
3388000.0,10366 Heney Creek Pl,CUPERTINO,CA,4.0,3.0,3284.0,Single,1979.0,1032.0,66.0,9.0,11,87,1,11,46,93.0,1,1,1,1,1,1,1,1,https://www.redfin.com//CA/Cupertino/10366-Heney-Creek-Pl-95014/home/861003,1,95014,3.0,8.0,Santa Clara,Car Dependent
2888000.0,7565 Tiptoe Ln,CUPERTINO,CA,5.0,3.0,2057.0,Single,1960.0,1404.0,66.0,5.0,11,81,2,15,73,93.0,1,1,1,1,1,1,1,1,https://www.redfin.com//CA/Cupertino/7565-Tiptoe-Ln-95014/home/712562,0,95014,3.0,8.666666666666666,Santa Clara,Somewhat Walkable
2198000.0,943 Brookgrove Ln,CUPERTINO,CA,4.0,2.0,1432.0,Single,1960.0,1535.0,66.0,9.0,7,70,1,19,91,92.0,1,0,0,1,1,0,1,1,https://www.redfin.com//CA/Cupertino/943-Brookgrove-Ln-95014/home/1065812,1,95014,3.0,8.666666666666666,Santa Clara,Somewhat Walkable
2898000.0,22286 S De Anza Cir,CUPERTINO,CA,4.0,2.5,2429.0,Single,1967.0,1193.0,66.0,9.0,13,85,6,14,61,93.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/CUPERTINO/22286-S-DE-ANZA-CIR-95014/home/781003,1,95014,3.0,8.0,Santa Clara,Car Dependent
4195000.0,10288 Richwood Dr,CUPERTINO,CA,5.0,4.0,2770.0,Single,2005.0,1514.0,66.0,9.0,6,64,1,9,90,93.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Cupertino/10288-Richwood-Dr-95014/home/625344,0,95014,3.0,8.0,Santa Clara,Somewhat Walkable
1498000.0,20239 Northwest Sq,CUPERTINO,CA,3.0,2.0,1487.0,Townhouse,1973.0,1007.0,66.0,3.0,7,82,1,12,76,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Cupertino/20239-NW-Sq-95014/home/1531059,1,95014,3.0,8.666666666666666,Santa Clara,Somewhat Walkable
2848000.0,7503 Fallenleaf Ln,CUPERTINO,CA,3.0,2.5,1973.0,Single,1960.0,1443.0,66.0,5.0,11,86,2,16,69,93.0,1,1,1,1,1,1,1,1,https://www.redfin.com//CA/Cupertino/7503-Fallenleaf-Ln-95014/home/1097496,0,95014,3.0,8.666666666666666,Santa Clara,Somewhat Walkable
2100000.0,20082 Forest Ave,CUPERTINO,CA,3.0,2.0,1187.0,Single,1953.0,1769.0,66.0,9.0,9,64,1,8,74,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Cupertino/20082-Forest-Ave-95014/home/763166,0,95014,3.0,8.333333333333334,Santa Clara,Very Walkable
1268000.0,10803 Northoak Sq,CUPERTINO,CA,2.0,2.0,1060.0,Condo,1973.0,1196.0,66.0,3.0,9,75,1,15,78,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Cupertino/10803-Northoak-Sq-95014/home/1486940,0,95014,3.0,8.666666666666666,Santa Clara,Car Dependent
2900000.0,10301 Stonydale Dr,CUPERTINO,CA,4.0,2.5,2282.0,Single,1965.0,1271.0,66.0,1.0,11,79,1,12,52,93.0,1,1,1,1,1,1,1,1,https://www.redfin.com//CA/Cupertino/10301-Stonydale-Dr-95014/home/774684,1,95014,3.0,8.666666666666666,Santa Clara,Car Dependent
4350000.0,22365 Regnart Rd,CUPERTINO,CA,4.0,3.5,3813.0,Single,1981.0,1141.0,66.0,4.0,6,75,2,12,62,93.0,0,1,1,1,1,0,1,0,https://www.redfin.com//CA/Cupertino/22365-Regnart-Rd-95014/home/788161,0,95014,3.0,8.666666666666666,Santa Clara,Car Dependent
3695000.0,10270 Sterling Blvd,CUPERTINO,CA,4.0,4.0,2364.0,Single,2022.0,1563.0,66.0,9.0,8,85,3,18,74,92.0,1,0,0,1,1,0,1,1,https://www.redfin.com//CA/Cupertino/10270-Sterling-Blvd-95014/home/784829,1,95014,3.0,8.333333333333334,Santa Clara,Car Dependent
1399888.0,22772 Majestic Oak Way,CUPERTINO,CA,2.0,2.0,1017.0,Townhouse,1972.0,1376.0,66.0,1.0,10,86,1,11,44,93.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Cupertino/22772-Majestic-Oak-Way-95014/home/1594396,1,95014,3.0,8.333333333333334,Santa Clara,Car Dependent
3950000.0,15681 Montebello Rd,CUPERTINO,CA,4.0,4.5,5400.0,Single,1980.0,731.0,71.0,24.0,13,72,1,13,41,94.0,1,1,1,1,1,0,0,1,https://www.redfin.com//CA/Cupertino/15681-Montebello-Rd-95014/home/11893969,1,95014,3.0,8.666666666666666,Santa Clara,Car Dependent
3900000.0,915 Saint Joseph Ave,LOS ALTOS,CA,4.0,2.5,2733.0,Single,1941.0,1427.0,71.0,2.0,9,71,9,12,21,92.0,1,0,1,0,1,0,0,1,https://www.redfin.com//CA/Los-Altos/915-St-Joseph-Ave-94024/home/1364924,1,94024,3.0,8.666666666666666,Santa Clara,Car Dependent
2788000.0,10395 Judy Ave,CUPERTINO,CA,3.0,2.0,1323.0,Single,1949.0,2107.0,71.0,9.0,7,83,2,18,87,92.0,1,0,0,1,1,0,1,1,https://www.redfin.com//CA/Cupertino/10395-Judy-Ave-95014/home/1294078,1,95014,3.0,8.666666666666666,Santa Clara,Somewhat Walkable
3288000.0,13360 Montebello Rd,CUPERTINO,CA,5.0,4.0,3196.0,Single,1983.0,1029.0,71.0,24.0,10,62,1,17,55,94.0,1,1,1,0,1,0,1,1,https://www.redfin.com//CA/Cupertino/13360-Montebello-Rd-95014/home/551243,1,95014,3.0,8.666666666666666,Santa Clara,Car Dependent
4098000.0,10618 Gascoigne Dr,CUPERTINO,CA,6.0,4.0,2653.0,Single,2022.0,1545.0,71.0,9.0,8,83,2,16,79,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Cupertino/10618-Gascoigne-Dr-95014/home/1214480,1,95014,3.0,8.666666666666666,Santa Clara,Car Dependent
818000.0,10251 Nile Dr,CUPERTINO,CA,1.0,1.0,884.0,Condo,1985.0,925.0,71.0,3.0,9,70,1,13,68,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Cupertino/10251-Nile-Dr-95014/home/789941,0,95014,3.0,9.333333333333334,Santa Clara,Very Walkable
799888.0,17950 Stevens Canyon Rd,CUPERTINO,CA,2.0,1.0,850.0,Single,1920.0,941.0,65.0,24.0,10,63,13,10,39,94.0,1,1,1,0,1,0,0,1,https://www.redfin.com//CA/Cupertino/17950-Stevens-Canyon-Rd-95014/home/786334,1,95014,3.0,9.333333333333334,Santa Clara,Car Dependent
2395000.0,11041 Stevens Canyon Rd,CUPERTINO,CA,2.0,1.0,900.0,Single,1940.0,2661.0,66.0,1.0,12,82,7,15,59,93.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Cupertino/11041-Stevens-Canyon-Rd-95014/home/12343865,1,95014,3.0,9.333333333333334,Santa Clara,Car Dependent
3488000.0,18771 #4 Homestead Rd,SUNNYVALE,CA,4.0,3.5,3075.0,Single,2020.0,1134.0,66.0,9.0,8,87,1,14,79,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Sunnyvale/18771-4-Homestead-Rd-94087/home/174017849,1,94087,3.0,8.333333333333334,Santa Clara,Somewhat Walkable
1599000.0,40519 Blacow Rd,FREMONT,CA,4.0,3.0,1763.0,Single,1960.0,907.0,66.0,29.0,4,71,7,14,53,90.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/40519-Blacow-Rd-94538/home/1953063,1,94538,3.0,7.666666666666667,Alameda,Somewhat Walkable
799000.0,39951 Fremont Blvd #325,FREMONT,CA,2.0,2.0,1465.0,Condo,1987.0,545.0,66.0,11.0,10,63,4,13,48,90.0,1,1,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/39951-Fremont-Blvd-94538/unit-325/home/1511710,0,94538,3.0,8.333333333333334,Alameda,Somewhat Walkable
1480000.0,40219 Laiolo Rd,FREMONT,CA,3.0,2.0,1169.0,Single,1959.0,1266.0,66.0,29.0,10,84,1,16,57,90.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Fremont/40219-Laiolo-Rd-94538/home/1109299,0,94538,3.0,8.333333333333334,Alameda,Somewhat Walkable
1590000.0,5428 Twilight Cmn,FREMONT,CA,3.0,2.5,1658.0,Single,1989.0,959.0,66.0,28.0,11,86,1,17,81,93.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/5428-Twilight-Cmn-94555/home/1433676,0,94555,5.0,8.333333333333334,Alameda,Car Dependent
605000.0,39975 Cedar Blvd #143,NEWARK,CA,2.0,2.0,1071.0,Condo,1985.0,565.0,66.0,9.0,6,52,7,16,69,96.0,1,1,1,1,1,1,1,1,https://www.redfin.com//CA/Newark/39975-Cedar-Blvd-94560/unit-143/home/1158407,1,94560,3.0,8.333333333333334,Alameda,Very Walkable
1319000.0,43402 Lindenwood St,FREMONT,CA,3.0,3.0,1450.0,Single,1958.0,910.0,66.0,3.0,5,45,4,20,30,92.0,1,0,1,1,1,1,0,1,https://www.redfin.com//CA/Fremont/43402-Lindenwood-St-94538/home/1054002,1,94538,3.0,8.333333333333334,Alameda,Car Dependent
799000.0,77 Shaniko Cmn,FREMONT,CA,3.0,2.0,1170.0,Condo,1987.0,683.0,66.0,5.0,7,47,17,9,57,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/77-Shaniko-Cmn-94539/unit-20/home/1014737,0,94539,5.0,8.333333333333334,Alameda,Very Walkable
1575000.0,2358 Velocity Cmn #306,FREMONT,CA,3.0,3.5,2392.0,Condo,2020.0,658.0,66.0,8.0,7,75,3,15,68,93.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/2358-Velocity-CMN-94539/unit-306/home/166904282,1,94539,3.0,7.666666666666667,Alameda,Car Dependent
1595000.0,4634 Sloat Rd,FREMONT,CA,4.0,2.0,1870.0,Single,1961.0,853.0,66.0,6.0,14,78,2,23,77,91.0,1,1,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/4634-Sloat-Rd-94538/home/2023466,0,94538,3.0,7.666666666666667,Alameda,Somewhat Walkable
1650000.0,5416 Cleveland Pl,FREMONT,CA,5.0,3.0,1900.0,Single,1967.0,868.0,66.0,1.0,10,81,1,19,90,92.0,1,1,1,1,1,1,1,1,https://www.redfin.com//CA/Fremont/5416-Cleveland-Pl-94538/home/1771968,1,94538,3.0,7.666666666666667,Alameda,Very Walkable
3390000.0,1616 Sioux Dr,FREMONT,CA,5.0,3.5,3529.0,Single,1988.0,961.0,66.0,3.0,6,72,4,16,51,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/1616-Sioux-Dr-94539/home/654837,1,94539,4.0,8.75,Alameda,Car Dependent
349000.0,3651 Knollwood Ter #112,FREMONT,CA,1.0,1.0,714.0,Condo,1984.0,489.0,66.0,11.0,4,75,3,16,47,90.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/3651-Knollwood-Ter-94536/unit-112/home/1921696,0,94536,3.0,8.333333333333334,Alameda,Very Walkable
1448000.0,60 Aventura Cmn,FREMONT,CA,3.0,2.5,1564.0,Single,2022.0,926.0,66.0,5.0,5,37,6,22,39,90.0,1,1,1,1,0,1,0,1,https://www.redfin.com//CA/Fremont/60-Aventura-Cmn-94536/home/179273151,0,94536,3.0,8.333333333333334,Alameda,Car Dependent
1300000.0,2772 Meadowlark Dr,UNION CITY,CA,3.0,2.0,1392.0,Single,1975.0,934.0,66.0,24.0,12,50,3,28,66,93.0,1,0,1,1,1,1,1,0,https://www.redfin.com//CA/Union-City/2772-Meadowlark-Dr-94587/home/1025455,0,94587,3.0,8.333333333333334,Alameda,Car Dependent
2100000.0,4696 amiens,FREMONT,CA,4.0,2.5,2035.0,Single,1986.0,1032.0,66.0,28.0,11,85,1,20,88,93.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/4696-Amiens-Ave-94555/home/2010870,0,94555,3.0,8.333333333333334,Alameda,Somewhat Walkable
1488888.0,35013 Dorchester Ct,NEWARK,CA,5.0,2.0,1858.0,Single,1969.0,801.0,66.0,13.0,15,83,4,20,94,93.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Newark/35013-Dorchester-Ct-94560/home/951826,0,94560,4.0,8.75,Alameda,Car Dependent
1999999.0,4706 Jaques Ct,FREMONT,CA,5.0,2.5,2238.0,Single,1986.0,894.0,66.0,28.0,11,85,1,19,85,93.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/4706-Jaques-Ct-94555/home/1144489,0,94555,3.0,7.666666666666667,Alameda,Somewhat Walkable
1298888.0,4747 Cortez Ave,FREMONT,CA,3.0,2.0,1168.0,Single,1956.0,1112.0,66.0,13.0,8,80,2,24,55,93.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/4747-Cortez-Ave-94536/home/1990316,0,94536,4.0,8.75,Alameda,Somewhat Walkable
1417195.0,45158 Tom Blalock St Unit 106 B4,FREMONT,CA,2.0,2.0,1688.0,Condo,2023.0,840.0,66.0,3.0,8,44,19,13,70,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/45158-Tom-Blalock-St-94539/unit-106-B4/home/179261781,1,94539,3.0,8.333333333333334,Alameda,Car Dependent
1449000.0,442 D St,FREMONT,CA,3.0,2.0,1324.0,Single,1955.0,1094.0,66.0,7.0,5,36,5,18,37,90.0,1,1,1,1,0,1,0,0,https://www.redfin.com//CA/Fremont/442-D-St-94536/home/1474743,0,94536,3.0,8.333333333333334,Alameda,Somewhat Walkable
799888.0,6372 Buena Vista Dr Unit B,NEWARK,CA,3.0,2.0,1488.0,Condo,1984.0,538.0,66.0,9.0,8,60,1,14,88,96.0,1,1,1,1,1,1,1,1,https://www.redfin.com//CA/Newark/6372-Buena-Vista-Dr-94560/unit-B/home/1927973,1,94560,3.0,8.333333333333334,Alameda,Somewhat Walkable
1150000.0,4449 Cherrywood Ave,FREMONT,CA,3.0,1.0,1381.0,Single,1959.0,833.0,66.0,3.0,4,71,9,17,42,92.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Fremont/4449-Cherrywood-Ave-94538/home/1113660,1,94538,3.0,8.333333333333334,Alameda,Car Dependent
1500000.0,38620 Canyon Heights Dr,FREMONT,CA,4.0,2.0,1822.0,Single,1977.0,823.0,66.0,3.0,5,39,5,19,35,93.0,1,1,1,1,0,1,0,1,https://www.redfin.com//CA/Fremont/38620-Canyon-Heights-Dr-94536/home/1470853,0,94536,4.0,8.5,Alameda,Car Dependent
1839000.0,47465 Mantis St,FREMONT,CA,4.0,2.0,1544.0,Single,1969.0,1191.0,66.0,5.0,9,50,14,13,62,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/47465-Mantis-St-94539/home/1089971,1,94539,3.0,8.333333333333334,Alameda,Car Dependent
